Sample in Buffer	Sample in Window	addra_0	douta_0m	douta_1m	douta_2m	douta_3m	douta_4m	douta_5m	douta_6m	douta_7m
584	584	03	1C3E82	1C8188	094F88	1DD50D	16230A	1EDC08	1B4284	03F989	
585	585	03	1C3E82	1C8188	094F88	1DD50D	16230A	1EDC08	1B4284	03F989	
586	586	03	1C3E82	1C8188	094F88	1DD50D	16230A	1EDC08	1B4284	03F989	
587	587	03	1C3E82	1C8188	094F88	1DD50D	16230A	1EDC08	1B4284	03F989	
588	588	03	1C3E82	1C8188	094F88	1DD50D	16230A	1EDC08	1B4284	03F989	
589	589	03	1C3E82	1C8188	094F88	1DD50D	16230A	1EDC08	1B4284	03F989	
590	590	03	1C3E82	1C8188	094F88	1DD50D	16230A	1EDC08	1B4284	03F989	
591	591	03	1C3E82	1C8188	094F88	1DD50D	16230A	1EDC08	1B4284	03F989	
592	592	03	1C3E82	1C8188	094F88	1DD50D	16230A	1EDC08	1B4284	03F989	
593	593	03	1C3E82	1C8188	094F88	1DD50D	16230A	1EDC08	1B4284	03F989	
594	594	03	1C3E82	1C8188	094F88	1DD50D	16230A	1EDC08	1B4284	03F989	
595	595	03	1C3E82	1C8188	094F88	1DD50D	16230A	1EDC08	1B4284	03F989	
596	596	03	1C3E82	1C8188	094F88	1DD50D	16230A	1EDC08	1B4284	03F989	
597	597	03	1C3E82	1C8188	094F88	1DD50D	16230A	1EDC08	1B4284	03F989	
598	598	03	1C3E82	1C8188	094F88	1DD50D	16230A	1EDC08	1B4284	03F989	
599	599	03	1C3E82	1C8188	094F88	1DD50D	16230A	1EDC08	1B4284	03F989	
600	600	03	1C3E82	1C8188	094F88	1DD50D	16230A	1EDC08	1B4284	03F989	
601	601	03	1C3E82	1C8188	094F88	1DD50D	16230A	1EDC08	1B4284	03F989	
602	602	03	1C3E82	1C8188	094F88	1DD50D	16230A	1EDC08	1B4284	03F989	
603	603	03	1C3E82	1C8188	094F88	1DD50D	16230A	1EDC08	1B4284	03F989	
604	604	03	1C3E82	1C8188	094F88	1DD50D	16230A	1EDC08	1B4284	03F989	
605	605	03	1C3E82	1C8188	094F88	1DD50D	16230A	1EDC08	1B4284	03F989	
606	606	03	1C3E82	1C8188	094F88	1DD50D	16230A	1EDC08	1B4284	03F989	
607	607	03	1C3E82	1C8188	094F88	1DD50D	16230A	1EDC08	1B4284	03F989	
608	608	04	1C3E82	1C8188	094F88	1DD50D	16230A	1EDC08	1B4284	03F989	
609	609	04	1C3E82	1C8188	094F88	1DD50D	16230A	1EDC08	1B4284	03F989	
610	610	04	1C3E82	1C8188	094F88	1DD50D	16230A	1EDC08	1B4284	03F989	
611	611	04	1C3E82	1C8188	094F88	1DD50D	16230A	1EDC08	1B4284	03AD53	
612	612	04	1C3E82	1C8188	094F88	1DD50D	16230A	1EDC08	1B4284	03AD53	
613	613	04	1C3E82	1C8188	094F88	1DD50D	16230A	1EDC08	1B4284	03AD53	
614	614	04	1C3E82	1C8188	094F88	1DD50D	16230A	1EDC08	1B4284	03AD53	
615	615	04	1C3E82	1C8188	094F88	1DD50D	066403	1EDC08	1B4284	03AD53	
616	616	04	1C3E82	1C8188	094F88	1DD50D	066403	1EDC08	1B4284	03AD53	
617	617	04	041B07	1C8188	094F88	1DD50D	066403	1EDC08	1B4284	03AD53	
618	618	04	041B07	1C8188	094F88	1DD50D	066403	1EDC08	1B4284	03AD53	
619	619	04	041B07	1C8188	051C0F	1DD50D	066403	1EDC08	1B4284	03AD53	
620	620	04	041B07	1C8188	051C0F	1DD50D	066403	1EDC08	1B4284	03AD53	
621	621	04	041B07	1C8188	051C0F	1DD50D	1A4002	1EDC08	1B4284	03AD53	
622	622	04	041B07	1C8188	051C0F	1DD50D	1A4002	1EDC08	1B4284	03AD53	
623	623	04	041B07	1C8188	051C0F	1DD50D	064A15	1EDC08	1B4284	03AD53	
624	624	04	041B07	1C8188	051C0F	1DD50D	064A15	1EDC08	1B4284	03AD53	
625	625	04	041B07	1C8188	097D57	1DD50D	064A15	1EDC08	1B4284	03AD53	
626	626	04	041B07	1C8188	097D57	1DD50D	064A15	1EDC08	1B4284	03AD53	
627	627	04	041B07	0C8E5F	097D57	1DD50D	064A15	1EDC08	1B4284	03AD53	
628	628	04	041B07	0C8E5F	097D57	1DD50D	064A15	1EDC08	1B4284	03AD53	
629	629	04	041B07	0C8E5F	0D63E7	1DD50D	064A15	1EDC08	1B4284	03AD53	
630	630	04	041B07	0C8E5F	0D63E7	1DD50D	064A15	1EDC08	1B4284	03AD53	
631	631	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
632	632	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
633	633	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
634	634	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
635	635	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
636	636	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
637	637	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
638	638	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
639	639	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
640	640	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
641	641	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
642	642	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
643	643	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
644	644	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
645	645	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
646	646	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
647	647	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
648	648	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
649	649	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
650	650	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
651	651	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
652	652	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
653	653	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
654	654	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
655	655	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
656	656	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
657	657	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
658	658	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
659	659	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
660	660	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
661	661	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
662	662	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
663	663	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
664	664	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
665	665	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
666	666	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
667	667	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
668	668	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
669	669	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
670	670	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
671	671	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
672	672	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
673	673	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
674	674	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
675	675	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
676	676	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
677	677	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
678	678	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
679	679	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
680	680	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
681	681	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
682	682	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
683	683	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
684	684	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
685	685	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
686	686	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
687	687	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
688	688	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
689	689	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
690	690	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
691	691	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
692	692	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
693	693	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
694	694	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
695	695	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
696	696	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
697	697	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
698	698	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
699	699	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
700	700	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
701	701	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
702	702	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
703	703	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
704	704	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
705	705	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
706	706	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
707	707	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
708	708	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
709	709	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
710	710	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
711	711	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
712	712	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
713	713	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
714	714	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
715	715	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
716	716	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
717	717	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
718	718	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
719	719	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
720	720	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
721	721	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
722	722	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
723	723	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
724	724	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
725	725	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
726	726	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
727	727	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
728	728	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
729	729	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
730	730	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
731	731	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
732	732	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
733	733	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
734	734	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
735	735	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
736	736	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
737	737	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
738	738	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
739	739	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
740	740	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
741	741	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
742	742	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
743	743	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
744	744	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
745	745	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
746	746	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
747	747	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
748	748	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
749	749	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
750	750	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
751	751	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
752	752	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
753	753	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
754	754	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
755	755	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
756	756	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
757	757	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
758	758	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
759	759	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
760	760	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
761	761	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
762	762	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
763	763	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
764	764	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
765	765	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
766	766	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
767	767	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
768	768	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
769	769	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
770	770	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
771	771	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
772	772	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
773	773	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
774	774	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
775	775	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
776	776	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
777	777	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
778	778	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
779	779	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
780	780	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
781	781	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
782	782	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
783	783	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
784	784	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
785	785	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
786	786	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
787	787	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
788	788	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
789	789	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
790	790	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
791	791	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
792	792	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
793	793	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
794	794	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
795	795	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
796	796	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
797	797	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
798	798	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
799	799	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
800	800	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
801	801	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
802	802	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
803	803	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
804	804	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
805	805	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
806	806	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
807	807	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
808	808	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
809	809	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
810	810	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
811	811	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
812	812	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
813	813	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
814	814	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
815	815	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
816	816	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
817	817	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
818	818	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
819	819	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
820	820	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
821	821	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
822	822	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
823	823	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
824	824	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
825	825	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
826	826	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
827	827	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
828	828	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
829	829	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
830	830	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
831	831	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
832	832	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
833	833	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
834	834	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
835	835	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
836	836	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
837	837	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
838	838	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
839	839	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
840	840	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
841	841	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
842	842	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
843	843	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
844	844	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
845	845	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
846	846	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
847	847	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
848	848	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
849	849	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
850	850	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
851	851	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
852	852	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
853	853	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
854	854	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
855	855	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
856	856	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
857	857	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
858	858	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
859	859	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
860	860	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
861	861	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
862	862	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
863	863	04	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
864	864	05	041B07	0C8E5F	0D32EE	1DD50D	064A15	1EDC08	1B4284	03AD53	
