Sample in Buffer	Sample in Window	addra_0	douta_0m	douta_1m	douta_2m	douta_3m	douta_4m	douta_5m	douta_6m	douta_7m
617	617	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
618	618	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
619	619	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
620	620	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
621	621	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
622	622	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
623	623	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
624	624	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
625	625	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
626	626	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
627	627	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
628	628	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
629	629	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
630	630	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
631	631	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
632	632	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
633	633	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
634	634	00	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
635	635	01	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
636	636	01	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
637	637	01	044167	188E5F	1932EE	0DE85B	121860	12A787	033082	0F8187	
638	638	01	044167	188E5F	1932EE	0DE85B	121860	12A787	0F646F	0F8187	
639	639	01	044167	188E5F	1932EE	0DE85B	121860	12A787	0F646F	0F8187	
640	640	01	044167	188E5F	1932EE	0DE85B	121860	12A787	0F646F	0F8187	
641	641	01	044167	188E5F	1932EE	0DE85B	121860	12A787	0F646F	0F8187	
642	642	01	044167	188E5F	1932EE	0DE85B	024F00	12A787	0F646F	0F8187	
643	643	01	044167	188E5F	1932EE	0DE85B	024F00	12A787	0F646F	0F8187	
644	644	01	043F89	188E5F	1932EE	0DE85B	024F00	12A787	0F646F	0F8187	
645	645	01	043F89	188E5F	1932EE	0DE85B	024F00	12A787	0F646F	0F8187	
646	646	01	043F89	188E5F	1932EE	15DC8B	024F00	12A787	0F646F	0F8187	
647	647	01	043F89	188E5F	1932EE	15DC8B	024F00	12A787	0F646F	0F8187	
648	648	01	186E05	188E5F	1932EE	15DC8B	024F00	12A787	0F646F	0F8187	
649	649	01	186E05	188E5F	1932EE	15DC8B	024F00	12A787	0F646F	0F8187	
650	650	01	1C3E82	188E5F	1932EE	15DC8B	024F00	12A787	0F646F	0F8187	
651	651	01	1C3E82	188E5F	1932EE	15DC8B	024F00	12A787	0F646F	0F8187	
652	652	01	1C3E82	188E5F	1932EE	15DC8B	024F00	0EAA82	0F646F	0F8187	
653	653	01	1C3E82	188E5F	1932EE	15DC8B	024F00	0EAA82	0F646F	0F8187	
654	654	01	1C3E82	188E5F	1932EE	15DC8B	0E068F	0EAA82	0F646F	0F8187	
655	655	01	1C3E82	188E5F	1932EE	15DC8B	0E068F	0EAA82	0F646F	0F8187	
656	656	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	0F8187	
657	657	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	0F8187	
658	658	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
659	659	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
660	660	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
661	661	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
662	662	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
663	663	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
664	664	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
665	665	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
666	666	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
667	667	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
668	668	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
669	669	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
670	670	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
671	671	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
672	672	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
673	673	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
674	674	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
675	675	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
676	676	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
677	677	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
678	678	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
679	679	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
680	680	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
681	681	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
682	682	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
683	683	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
684	684	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
685	685	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
686	686	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
687	687	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
688	688	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
689	689	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
690	690	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
691	691	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
692	692	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
693	693	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
694	694	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
695	695	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
696	696	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
697	697	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
698	698	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
699	699	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
700	700	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
701	701	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
702	702	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
703	703	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
704	704	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
705	705	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
706	706	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
707	707	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
708	708	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
709	709	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
710	710	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
711	711	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
712	712	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
713	713	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
714	714	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
715	715	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
716	716	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
717	717	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
718	718	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
719	719	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
720	720	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
721	721	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
722	722	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
723	723	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
724	724	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
725	725	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
726	726	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
727	727	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
728	728	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
729	729	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
730	730	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
731	731	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
732	732	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
733	733	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
734	734	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
735	735	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
736	736	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
737	737	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
738	738	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
739	739	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
740	740	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
741	741	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
742	742	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
743	743	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
744	744	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
745	745	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
746	746	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
747	747	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
748	748	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
749	749	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
750	750	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
751	751	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
752	752	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
753	753	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
754	754	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
755	755	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
756	756	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
757	757	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
758	758	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
759	759	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
760	760	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
761	761	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
762	762	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
763	763	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
764	764	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
765	765	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
766	766	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
767	767	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
768	768	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
769	769	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
770	770	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
771	771	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
772	772	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
773	773	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
774	774	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
775	775	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
776	776	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
777	777	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
778	778	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
779	779	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
780	780	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
781	781	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
782	782	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
783	783	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
784	784	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
785	785	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
786	786	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
787	787	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
788	788	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
789	789	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
790	790	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
791	791	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
792	792	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
793	793	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
794	794	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
795	795	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
796	796	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
797	797	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
798	798	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
799	799	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
800	800	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
801	801	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
802	802	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
803	803	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
804	804	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
805	805	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
806	806	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
807	807	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
808	808	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
809	809	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
810	810	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
811	811	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
812	812	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
813	813	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
814	814	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
815	815	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
816	816	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
817	817	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
818	818	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
819	819	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
820	820	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
821	821	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
822	822	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
823	823	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
824	824	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
825	825	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
826	826	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
827	827	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
828	828	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
829	829	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
830	830	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
831	831	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
832	832	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
833	833	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
834	834	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
835	835	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
836	836	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
837	837	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
838	838	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
839	839	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
840	840	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
841	841	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
842	842	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
843	843	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
844	844	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
845	845	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
846	846	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
847	847	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
848	848	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
849	849	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
850	850	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
851	851	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
852	852	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
853	853	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
854	854	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
855	855	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
856	856	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
857	857	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
858	858	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
859	859	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
860	860	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
861	861	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
862	862	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
863	863	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
864	864	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
865	865	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
866	866	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
867	867	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
868	868	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
869	869	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
870	870	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
871	871	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
872	872	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
873	873	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
874	874	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
875	875	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
876	876	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
877	877	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
878	878	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
879	879	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
880	880	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
881	881	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
882	882	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
883	883	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
884	884	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
885	885	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
886	886	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
887	887	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
888	888	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
889	889	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
890	890	01	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
891	891	02	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
892	892	02	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
893	893	02	1C3E82	188E5F	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
894	894	02	1C3E82	04C784	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
895	895	02	1C3E82	04C784	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
896	896	02	1C3E82	04C784	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
897	897	02	1C3E82	04C784	1932EE	15DC8B	0E130F	0EAA82	0F646F	17A30D	
898	898	02	1C3E82	04C784	1932EE	15DC8B	162304	0EAA82	0F646F	17A30D	
899	899	02	1C3E82	04C784	1932EE	15DC8B	162304	0EAA82	0F646F	17A30D	
900	900	02	1C3E82	04C784	1932EE	15DC8B	162304	1EB007	0F646F	17A30D	
